"Loc1.x","Loc1.y","Loc2.x","Loc2.y","Dist","TuningCor","z"
1,3,2,2,566,-0.314,1.68075297733385
1,3,2,2,566,-0.185,2.67430441898527
1,3,4,1,1442,0.044,1.82343234323432
1,3,5,1,1789,-0.531,2.53437213565536
1,3,3,10,2912,-0.003,2.26089552238806
1,3,2,10,2828,0.422,0.650932400932401
1,3,9,8,3774,0.198,-0.0845498783454988
1,3,8,7,3225,0.606,0.248835662009315
1,3,8,7,3225,0.512,1.76493405740884
1,3,7,7,2884,-0.012,0.661820480404551
1,3,7,7,2884,0.518,-0.0837287189506001
1,3,2,7,1649,-0.415,0.876632801161103
1,3,2,7,1649,-0.42,0.657614300446889
1,3,1,7,1600,0.596,0.425573770491803
1,3,1,7,1600,0.192,0.496398559423769
1,3,6,6,2332,-0.107,0.167379352474038
1,3,5,6,2000,-0.177,-0.14947245017585
1,3,5,6,2000,0.019,1.88199300699301
1,3,10,5,3688,-0.219,0.173625107975813
1,3,10,5,3688,-0.246,-0.917378917378917
1,3,9,5,3298,0.742,-0.673679289387564
1,3,4,5,1442,-0.47,2.77755240027045
1,3,3,5,1131,0.774,1.85214348206474
1,3,3,5,1131,0.811,2.83485639686684
1,3,8,4,2828,0.103,0.316239316239316
1,3,7,4,2433,-0.013,-0.106909090909091
1,3,7,4,2433,0.089,0.93848167539267
1,3,2,4,566,-0.071,0.906163753449862
1,3,1,4,400,-0.326,3.27189781021898
1,3,1,4,400,0.037,2.46643913538111
1,3,6,3,2000,0.764,4.90333618477331
1,3,6,3,2000,0.545,2.68613707165109
1,3,5,3,1600,0.306,2.9170692431562
1,3,5,3,1600,-0.258,1.88235294117647
1,3,4,2,1265,-0.325,2.12457531143828
1,3,6,2,2040,0.536,0.608071966934111
1,3,8,1,2912,-0.363,0.384696905468419
1,3,8,1,2912,-0.322,-0.399854227405248
1,3,3,1,1131,-0.203,0.114721485411141
1,3,2,1,894,-0.435,0.380744935743847
1,3,6,10,3441,0.376,0.715257048092869
1,3,7,8,3124,0.319,-0.219788519637462
1,3,7,8,3124,0.702,1.13475997686524
1,3,8,8,3441,0.037,0.190821256038647
1,3,8,8,3441,-0.014,0.565753424657534
1,3,1,8,2000,0.149,0.307198532783127
1,3,5,7,2263,0.199,-0.187900538323507
1,3,5,7,2263,0.222,0.49345206914615
1,3,6,7,2561,-0.353,1.19692516391589
1,3,6,7,2561,-0.311,0.471464499903269
1,3,6,7,2561,-0.286,0.104867256637168
1,3,9,6,3418,-0.283,0.27624750499002
1,3,9,6,3418,-0.31,-0.0828801800112507
1,3,10,6,3795,-0.133,0.794
1,3,10,6,3795,-0.172,0.266306695464363
1,3,3,6,1442,-0.037,0.848628805873461
1,3,3,6,1442,0.122,0.695780176643768
1,3,4,6,1697,0.079,0.130683170673649
1,3,4,6,1697,-0.349,0.146811337466785
1,3,4,6,1697,-0.341,-0.222222222222222
1,3,7,5,2530,-0.019,-0.00866916588566073
1,3,8,5,2912,0.107,0.188534141225821
1,3,1,5,800,0.152,0.066324147594582
1,3,2,5,894,-0.015,0.388200183654729
1,3,5,4,1649,-0.088,0.522205206738132
1,3,5,4,1649,-0.104,0.0125279642058166
1,3,6,4,2040,-0.433,-0.104620394870751
1,3,6,4,2040,-0.16,0.50490979675725
1,3,9,3,3200,-0.26,0.325825497485239
1,3,9,3,3200,-0.157,0.556327327979162
1,3,3,3,800,0.738,0.954848260547742
1,3,3,3,800,0.594,0.223245395719263
1,3,4,3,1200,-0.315,0.532195021600494
1,3,4,3,1200,-0.133,0.39613626921479
1,3,8,2,2828,-0.307,0.472999605833662
1,3,1,2,400,0.118,0.322469982847341
1,3,1,2,400,-0.137,1.48461034708579
1,3,1,2,400,0.036,0.814199709362674
1,3,2,2,566,-0.223,0.738282788499409
1,3,2,2,566,-0.102,0.85332269008182
1,3,4,1,1442,0.017,0.29103178058337
1,3,5,1,1789,-0.393,0.883885761934542
1,3,3,10,2912,0.044,0.0266800906116285
1,3,2,10,2828,0.405,0.820916568742656
1,3,9,8,3774,0.276,-0.689529542214478
1,3,8,7,3225,0.575,-0.0746157659890927
1,3,8,7,3225,0.48,1.25992348158776
1,3,7,7,2884,0.066,0.595865633074935
1,3,7,7,2884,0.385,-0.938639817629179
1,3,2,7,1649,-0.29,0.606109324758842
1,3,2,7,1649,-0.307,0.197227722772277
1,3,1,7,1600,0.608,0.0729591836734694
1,3,1,7,1600,0.222,-0.325948717948718
1,3,6,6,2332,-0.049,0.369840621168778
1,3,5,6,2000,-0.039,0.301195814648729
1,3,5,6,2000,0.087,0.663754368447329
1,3,10,5,3688,-0.184,-0.330279431974347
1,3,9,5,3298,0.675,0.727295853472399
1,3,4,5,1442,-0.378,0.25778915919761
1,3,3,5,1131,0.622,0.504091653027823
1,3,3,5,1131,0.703,0.382272102611086
1,3,8,4,2828,0.141,0.139507059105049
1,3,7,4,2433,0.103,-0.033743842364532
1,3,7,4,2433,0.082,-0.687735454164923
1,3,2,4,566,0.022,0.730508474576271
1,3,1,4,400,-0.201,0.584921292460646
1,3,1,4,400,0.119,0.338131089459699
1,3,6,3,2000,0.786,1.01841028638223
1,3,6,3,2000,0.572,0.345038659793814
1,3,5,3,1600,0.277,0.673188912182623
1,3,5,3,1600,-0.235,0.793390147578466
1,3,9,2,3225,0.882,1.77303588748788
1,3,4,2,1265,-0.265,0.109498680738786
6,2,8,1,894,-0.335,6.29555895865237
6,2,8,1,894,-0.586,1.06680060271221
6,2,3,1,1265,-0.187,4.4739970282318
6,2,2,1,1649,-0.24,7.634375
6,2,6,10,3200,0.278,-1.79233926128591
6,2,1,10,3774,-0.263,0.111305282968141
6,2,7,8,2433,0.143,0.311287477954145
6,2,7,8,2433,0.517,-0.823529411764706
6,2,8,8,2530,0.4,1.27980535279805
6,2,8,8,2530,0.329,0.878001297858534
6,2,1,8,3124,0.179,3.00943396226415
6,2,5,7,2040,-0.011,-1.10386740331492
6,2,5,7,2040,0.108,-1.29572446555819
6,2,6,7,2000,-0.541,0.963403476669716
6,2,6,7,2000,-0.556,-0.501449275362319
6,2,6,7,2000,-0.09,0.151209677419355
6,2,9,6,2000,-0.068,-0.0966501922020868
6,2,9,6,2000,-0.315,0.0514184397163121
6,2,10,6,2263,-0.538,-0.218914185639229
6,2,10,6,2263,-0.483,0.563325183374083
6,2,3,6,2000,-0.159,-0.0991643454038997
6,2,3,6,2000,-0.072,0.60486674391657
6,2,4,6,1789,-0.02,2.18388791593695
6,2,4,6,1789,-0.634,2.35
6,2,4,6,1789,-0.643,0.131616595135908
6,2,7,5,1265,-0.376,0.511773940345369
6,2,8,5,1442,-0.234,1.13930348258706
6,2,8,5,1442,-0.137,0.402059443014276
6,2,1,5,2332,0.017,-0.400483759502419
6,2,2,5,2000,-0.324,1.14670658682635
6,2,5,4,894,0.02,1.31675126903553
6,2,5,4,894,-0.401,0.288709677419355
6,2,6,4,800,-0.839,2.60416666666667
6,2,6,4,800,-0.701,1.4469696969697
6,2,9,3,1265,-0.672,1.98923573735199
6,2,9,3,1265,-0.571,0.110555277638819
6,2,3,3,1265,0.583,1.34969325153374
6,2,3,3,1265,0.276,1.87769080234834
6,2,4,3,894,-0.681,2.65154109589041
6,2,4,3,894,-0.462,0.493591905564924
6,2,4,3,894,-0.544,0.599807135969142
6,2,8,2,800,0.102,8.23246753246753
6,2,1,2,2000,0.294,1.30279232111693
6,2,1,2,2000,0.104,1.71052631578947
6,2,1,2,2000,0.341,1.6647564469914
6,2,2,2,1600,-0.542,2.14499036608863
6,2,2,2,1600,-0.397,2.27089072543618
6,2,4,1,894,0.129,2.32934926958831
6,2,5,1,566,-0.636,3.64948453608247
6,2,3,10,3418,-0.189,1.01727447216891
6,2,2,10,3578,0.36,0.24178601516428
6,2,9,8,2683,-0.017,-1.47853368560106
6,2,8,7,2154,0.457,0.548088064889919
6,2,8,7,2154,0.438,0.533665835411471
6,2,7,7,2040,-0.135,0.423698384201077
6,2,7,7,2040,0.777,0.064625850340136
6,2,2,7,2561,-0.557,0.364004044489383
6,2,2,7,2561,-0.516,-0.501836393989983
6,2,1,7,2828,0.369,0.695652173913043
6,2,1,7,2828,0.045,0.382400430570506
6,2,6,6,1600,-0.273,0.514841351074719
6,2,5,6,1649,-0.386,-2.26756198347107
6,2,5,6,1649,-0.149,0.440058479532164
6,2,10,5,2000,-0.192,-0.0076812914985028
6,2,10,5,2000,-0.195,-0.0678879310344828
6,2,9,5,1697,0.641,1.58552971576227
6,2,4,5,1442,-0.388,0.357723577235772
6,2,3,5,1697,0.863,5.23537604456824
6,2,3,5,1697,0.632,0.956834532374101
6,2,8,4,1131,-0.074,0.31830985915493
6,2,7,4,894,-0.367,0.591232227488152
6,2,7,4,894,-0.013,1.3557582668187
6,2,2,4,1789,-0.138,1.59212376933896
6,2,1,4,2154,-0.587,1.04226618705036
6,2,1,4,2154,-0.156,3.29480737018425
6,2,6,3,400,0.365,5.63753213367609
6,2,6,3,400,0.16,4.18811881188119
6,2,5,3,566,0.234,4.12597402597403
6,2,5,3,566,0.05,2.18018867924528
6,2,9,2,1200,0.434,1.68502316006176
6,2,4,2,800,-0.233,2.99239543726236
8,1,3,1,2000,0.209,4.12827988338192
8,1,2,1,2400,0.273,4.42857142857143
8,1,6,10,3688,-0.253,-1.25759509828951
8,1,1,10,4561,-0.181,0.0966935259794387
8,1,7,8,2828,-0.145,-0.607321131447587
8,1,7,8,2828,-0.355,0.787581699346405
8,1,8,8,2800,-0.228,1.37407407407407
8,1,8,8,2800,-0.208,1.02117420596728
8,1,1,8,3960,-0.182,0.966927763272411
8,1,5,7,2683,-0.074,0.156956004756243
8,1,5,7,2683,-0.133,-0.293918918918919
8,1,6,7,2530,0.352,0.16281512605042
8,1,6,7,2530,0.378,-1.04026115342764
8,1,6,7,2530,0.157,2.84267453294002
8,1,9,6,2040,-0.004,-1.34455128205128
8,1,9,6,2040,0.231,0.883748169838946
8,1,10,6,2154,0.056,-0.83111954459203
8,1,10,6,2154,0.004,0.00377155172413793
8,1,3,6,2828,-0.183,0.478784403669725
8,1,3,6,2828,-0.152,1.08285385500575
8,1,4,6,2561,-0.103,0.442141623488774
8,1,4,6,2561,0.117,-0.807242990654206
8,1,4,6,2561,0.34,-1.91847826086957
8,1,7,5,1649,0.051,2.45750452079566
8,1,8,5,1600,-0.069,3.36574746008708
8,1,8,5,1600,-0.023,0.376811594202899
8,1,1,5,3225,-0.066,1.04115359688918
8,1,2,5,2884,-0.052,-1.2443729903537
8,1,5,4,1697,0.063,-0.0288153681963714
8,1,5,4,1697,0.11,1.57262103505843
8,1,6,4,1442,0.435,2.49619771863118
8,1,6,4,1442,0.227,-2.14846625766871
8,1,9,3,894,0.15,1.1816091954023
8,1,9,3,894,0.087,0.847789591494124
8,1,3,3,2154,-0.362,0.0573878627968338
8,1,3,3,2154,-0.124,2.28405797101449
8,1,4,3,1789,0.297,2.22278225806452
8,1,4,3,1789,0.196,0.545872476514092
8,1,4,3,1789,0.147,1.5765306122449
8,1,8,2,400,0.222,6.41291291291291
8,1,1,2,2828,-0.217,1.44495837187789
8,1,1,2,2828,-0.085,1.34924623115578
8,1,1,2,2828,-0.308,0.945054945054945
8,1,2,2,2433,0.08,1.05298013245033
8,1,2,2,2433,-0.082,2.30425531914894
8,1,4,1,1600,-0.086,0.635616438356164
8,1,5,1,1200,0.538,2.36028119507909
8,1,3,10,4118,-0.115,1.26053639846743
8,1,2,10,4327,-0.356,0.0684818481848185
8,1,9,8,2828,-0.103,-1.26873693639893
8,1,8,7,2400,-0.396,-0.277777777777778
8,1,8,7,2400,-0.458,1.9910941475827
8,1,7,7,2433,0.035,0.612099644128114
8,1,7,7,2433,-0.357,0.0108097857007396
8,1,2,7,3394,0.337,2.83520179372197
8,1,2,7,3394,0.346,0.825671089170009
8,1,1,7,3688,-0.373,0.470978441127695
8,1,1,7,3688,-0.151,0.485143692157818
8,1,6,6,2154,-0.105,0.0897107286708165
8,1,6,6,2154,-0.09,0.260143661424966
8,1,5,6,2332,-0.011,-0.495197438633938
8,1,5,6,2332,-0.18,0.983356449375867
8,1,10,5,1789,0.065,0.162495033770362
8,1,10,5,1789,0.142,0.901012373453318
8,1,9,5,1649,-0.353,-0.259574468085106
8,1,4,5,2263,0.328,2.61873638344227
8,1,3,5,2561,-0.465,1.90631808278867
8,1,3,5,2561,-0.494,-0.784370477568741
8,1,8,4,1200,-0.141,-0.855140186915888
8,1,7,4,1265,0.039,3.02439024390244
8,1,7,4,1265,0.017,0.0172612197928654
8,1,2,4,2683,0.167,0.549237170596394
8,1,1,4,3046,0.09,1.06967615309127
8,1,1,4,3046,-0.076,0.913344887348354
8,1,6,3,1131,-0.238,3.34994582881907
8,1,6,3,1131,-0.138,1.19560878243513
8,1,5,3,1442,-0.244,1.93650793650794
8,1,5,3,1442,0.007,1.53949903660886
8,1,9,2,566,-0.396,3.91017964071856
8,1,4,2,1649,0.278,2.72828096118299
8,1,3,1,2000,0.296,2.37305122494432
8,1,2,1,2400,0.41,2.67597208374875
8,1,1,10,4561,-0.037,-0.294345562416758
8,1,7,8,2828,-0.272,0.791918131723957
8,1,7,8,2828,-0.47,0.52456183658356
8,1,8,8,2800,-0.31,0.71781033153431
8,1,8,8,2800,-0.297,-0.121106512742322
8,1,1,8,3960,-0.118,0.083989501312336
8,1,5,7,2683,-0.252,-0.11668524712003
8,1,5,7,2683,-0.358,-0.200441338727473
8,1,6,7,2530,0.636,0.0164684354986276
8,1,6,7,2530,0.688,0.619777158774373
8,1,6,7,2530,0.275,-0.638505025125628
8,1,9,6,2040,0.123,-0.520280008235536
8,1,9,6,2040,0.353,0.507650765076508
8,1,10,6,2154,0.265,0.152452358637926
8,1,10,6,2154,0.165,0.340823970037453
8,1,3,6,2828,-0.251,-0.405095541401274
8,1,3,6,2828,-0.255,-1.21217851739788
8,1,4,6,2561,-0.052,-1.10450250138966
8,1,4,6,2561,0.383,0.686876745113682
8,1,4,6,2561,0.502,-0.0487576183778715
8,1,7,5,1649,0.246,-0.111599780098955
8,1,8,5,1600,0.008,0.406184705390723
8,1,8,5,1600,-0.051,0.781220509594212
8,1,1,5,3225,-0.239,0.277899343544858
8,1,2,5,2884,0.076,-0.616611661166117
8,1,5,4,1697,-0.074,1.56001420454545
8,1,5,4,1697,0.127,-0.889586603872318
8,1,6,4,1442,0.816,0.445800430725054
8,1,6,4,1442,0.615,0.540272614622057
8,1,9,3,894,0.435,-0.115061162079511
8,1,9,3,894,0.364,1.005739629533
8,1,3,3,2154,-0.518,0.613684458029626
8,1,3,3,2154,-0.26,0.533707865168539
8,1,4,3,1789,0.663,2.51517107811491
8,1,4,3,1789,0.423,0.113446780113447
8,1,8,2,400,0.2,3.86307251908397
8,1,1,2,2828,-0.31,-1.8097973994557
8,1,1,2,2828,-0.205,-0.165497896213184
8,1,1,2,2828,-0.233,0.836384439359268
8,1,2,2,2433,0.258,0.621754385964912
8,1,2,2,2433,0.145,0.426908592947621
8,1,4,1,1600,-0.06,0.0727351916376307
8,1,5,1,1200,0.693,1.60654761904762
8,1,3,10,4118,-0.238,1.62854381443299
8,1,3,10,4118,-0.352,0.319397993311037
8,1,2,10,4327,-0.292,0.0454773869346734
8,1,8,7,2400,-0.411,-1.8875044499822
8,1,8,7,2400,-0.432,-0.703013481363997
8,1,7,7,2433,0.087,0.612597547380156
8,1,7,7,2433,-0.584,0.736030828516378
8,1,2,7,3394,0.633,-0.338196782641227
8,1,2,7,3394,0.583,1.29922385620915
8,1,1,7,3688,-0.44,-1.45778045838359
8,1,1,7,3688,-0.288,0.373504421709728
8,1,6,6,2154,-0.11,-0.2549558390579
8,1,6,6,2154,-0.075,-0.207329487614523
8,1,6,6,2154,-0.019,0.250081037277147
8,1,5,6,2332,0.18,0.368421052631579
8,1,5,6,2332,-0.144,-1.6951871657754
8,1,10,5,1789,0.093,-0.00532530678397777
8,1,10,5,1789,0.114,-0.502158273381295
8,1,9,5,1649,-0.553,0.56786200635497
8,1,4,5,2263,0.449,0.583235981308411
8,1,4,5,2263,0.512,0.96875
8,1,3,5,2561,-0.627,0.288358846564614
8,1,3,5,2561,-0.439,0.483855650522317
8,1,8,4,1200,-0.189,-0.429236043095005
8,1,7,4,1265,0.101,-0.600771869639794
8,1,7,4,1265,-0.057,0.15666901905434
8,1,2,4,2683,0.076,-0.767948124131542
8,1,1,4,3046,0.32,0.606828581485392
8,1,1,4,3046,0.086,-0.575500303214069
8,1,6,3,1131,-0.337,0.643611911623439
8,1,6,3,1131,-0.258,0.946257197696737
8,1,5,3,1442,-0.451,1.17334494773519
8,1,5,3,1442,0.038,-2.32822685788787
8,1,4,2,1649,0.333,2.86822237474262
3,1,2,1,400,0.068,-0.174466559081944
3,1,2,1,400,0.541,0.652818991097923
3,1,6,10,3795,-0.028,-0.617893979371552
3,1,7,8,3225,-0.222,1.2822966507177
3,1,7,8,3225,-0.347,1.1609022556391
3,1,8,8,3441,0.289,0.251824817518248
3,1,8,8,3441,0.32,-0.435101768435102
3,1,1,8,2912,0.236,1.60759493670886
3,1,5,7,2530,-0.18,-0.549263873159683
3,1,5,7,2530,-0.215,-0.593181818181818
3,1,6,7,2683,0.548,0.466933867735471
3,1,6,7,2683,0.438,0.755440414507772
3,1,6,7,2683,0.55,-0.487031700288184
3,1,9,6,3124,0.287,1.34809348093481
3,1,9,6,3124,0.594,0.123577749683944
3,1,10,6,3441,-0.281,1.04955401387512
3,1,10,6,3441,-0.267,-1.33351063829787
3,1,3,6,2000,-0.159,-0.627288836385115
3,1,3,6,2000,-0.312,0.436123348017621
3,1,4,6,2040,-0.304,0.0691399662731872
3,1,4,6,2040,0.112,-1.00124688279302
3,1,4,6,2040,0.19,-1.41006289308176
3,1,7,5,2263,0.188,1.45945945945946
3,1,8,5,2561,-0.231,-0.969111969111969
3,1,8,5,2561,-0.103,0.0816326530612245
3,1,1,5,1789,-0.309,0.457962413452028
3,1,2,5,1649,-0.036,0.428571428571429
3,1,5,4,1442,0.105,1.54025423728814
3,1,5,4,1442,-0.105,2.08477237048666
3,1,6,4,1697,0.246,2.25280898876404
3,1,6,4,1697,0.028,0.834164588528678
3,1,9,3,2530,0.113,1.8991981672394
3,1,9,3,2530,0.028,0.587845303867403
3,1,3,3,800,-0.337,0.566050198150594
3,1,3,3,800,-0.219,1.58808510638298
3,1,4,3,894,0.489,3.44241842610365
3,1,4,3,894,0.499,0.701904136572554
3,1,4,3,894,0.344,3.23923923923924
3,1,8,2,2040,0.317,2.94202898550725
3,1,1,2,894,-0.076,0.943171402383135
3,1,1,2,894,-0.005,-0.582501918649271
3,1,1,2,894,0.201,1.41440598690365
3,1,2,2,566,-0.19,1.93237410071942
3,1,2,2,566,-0.098,3.37760158572844
3,1,4,1,400,0.357,-0.368983957219251
3,1,5,1,800,0.151,4.00337268128162
3,1,3,10,3600,-0.35,0.258697591436218
3,1,2,10,3622,-0.201,-0.594108019639935
3,1,9,8,3688,-0.122,-0.301578806529302
3,1,8,7,3124,-0.356,-0.610262008733624
3,1,8,7,3124,-0.297,1.16518424396442
3,1,7,7,2884,0.215,-0.307692307692308
3,1,7,7,2884,-0.096,0.308021172638436
3,1,2,7,2433,0.41,0.856707317073171
3,1,2,7,2433,0.328,-0.196700097055969
3,1,1,7,2530,-0.388,-0.286206896551724
3,1,1,7,2530,-0.238,-0.0195134313228586
3,1,6,6,2332,-0.365,0.0245674740484429
3,1,6,6,2332,-0.373,0.51888704625023
3,1,5,6,2154,-0.03,-1.16617790811339
3,1,5,6,2154,-0.134,1.32464146023468
3,1,10,5,3225,0.156,-0.112670760746961
3,1,10,5,3225,0.377,1.46259220231823
3,1,9,5,2884,-0.375,0.155974842767296
3,1,4,5,1649,0.666,-0.983539094650206
3,1,3,5,1600,-0.323,1.84222222222222
3,1,3,5,1600,-0.285,0.7832
3,1,8,4,2332,-0.302,0.152768044849334
3,1,7,4,2000,-0.145,-0.0766590389016018
3,1,7,4,2000,-0.203,1.76866456361724
3,1,2,4,1265,-0.055,1.34986945169713
3,1,1,4,1442,-0.235,0.408823529411765
3,1,1,4,1442,-0.292,3.3859649122807
3,1,6,3,1442,-0.284,1.86195652173913
3,1,6,3,1442,-0.158,0.55599603567889
3,1,5,3,1131,0.108,-0.0496732026143791
3,1,5,3,1131,0.357,0.244339622641509
3,1,9,2,2433,-0.152,0.726169064748202
3,1,4,2,566,-0.153,2.48686514886165
2,1,7,8,3441,-0.309,-0.00935074100211715
2,1,8,8,3688,0.368,-0.374897591348517
2,1,1,8,2828,0.291,-0.163801337153773
2,1,5,7,2683,-0.457,0.087593984962406
2,1,5,7,2683,-0.464,0.335583052118485
2,1,3,6,2040,-0.2,0.0962004850444624
2,1,3,6,2040,-0.382,-0.215449492045237
2,1,8,5,2884,-0.293,0.226616571089579
2,1,2,5,1600,-0.161,0.26791478373144
2,1,3,3,894,-0.183,0.332324670701317
2,1,4,3,1131,-0.11,-0.0364073777064956
2,1,4,3,1131,-0.21,0.208660729876026
2,1,1,2,566,0.161,0.228736021687564
2,1,1,2,566,0.352,0.386988222097588
2,1,2,10,3600,-0.08,0.355399408284024
2,1,7,7,3124,-0.097,0.35312397775597
2,1,1,7,2433,-0.177,0.206872733552064
2,1,10,5,3578,0.097,0.411413853870137
2,1,2,4,1200,-0.228,0.348527480772838
2,1,6,3,1789,-0.176,-0.00778816199376947
2,1,5,3,1442,-0.073,0.426572155579789
2,1,5,3,1442,0.172,-0.148967017035158
2,1,6,10,3940,0.068,0.838499184339315
2,1,1,10,3622,-0.113,-0.0462564245034033
2,1,7,8,3441,-0.507,-0.522045855379189
2,1,7,8,3441,-0.535,-0.46890756302521
2,1,8,8,3688,0.426,1.66585956416465
2,1,8,8,3688,0.424,0.310089020771513
2,1,1,8,2828,0.387,1.92627599243856
2,1,5,7,2683,-0.415,0.729166666666667
2,1,5,7,2683,-0.493,-0.0446428571428571
2,1,6,7,2884,0.668,1.09722222222222
2,1,6,7,2884,0.549,3.19389978213508
2,1,6,7,2884,0.775,3.02608695652174
2,1,9,6,3441,0.354,0.544398340248963
2,1,9,6,3441,0.764,0.275620846449808
2,1,10,6,3774,-0.35,0.197916666666667
2,1,10,6,3774,-0.248,-0.307793058284217
2,1,3,6,2040,-0.195,0.177289377289377
2,1,3,6,2040,-0.447,0.23972602739726
2,1,4,6,2154,-0.493,2.7620578778135
2,1,4,6,2154,0.183,0.84788029925187
2,1,4,6,2154,0.223,2.37569060773481
2,1,7,5,2561,0.046,2.14675767918089
2,1,8,5,2884,-0.445,1.79361179361179
2,1,8,5,2884,-0.285,-0.0201701093560146
2,1,1,5,1649,-0.475,0.406698564593301
2,1,2,5,1600,-0.154,1.26111111111111
2,1,5,4,1697,0.069,0.167381974248927
2,1,5,4,1697,-0.114,3.2
2,1,6,4,2000,0.279,6.41444866920152
2,1,6,4,2000,-0.139,2.96073903002309
2,1,9,3,2912,-0.037,2.41834451901566
2,1,9,3,2912,-0.204,0.454778704297627
2,1,3,3,894,-0.476,1.51771428571429
2,1,3,3,894,-0.379,2.63119266055046
2,1,4,3,1131,0.339,4.2191235059761
2,1,4,3,1131,0.16,0.774764150943396
2,1,4,3,1131,0.041,1.52788844621514
2,1,8,2,2433,0.659,8.91420118343195
2,1,1,2,566,0.038,3.43351548269581
2,1,1,2,566,0.103,2.11124694376528
2,1,1,2,566,0.183,-0.556506849315069
2,1,2,2,400,-0.286,1.69580626107501
2,1,2,2,400,-0.282,6.86947368421053
2,1,4,1,800,0.459,5.25606469002695
2,1,5,1,1200,0.411,5.33003300330033
2,1,3,10,3622,-0.537,1.48853615520282
2,1,2,10,3600,-0.251,0.638668779714739
2,1,9,8,3960,-0.367,-0.347572815533981
2,1,8,7,3394,-0.47,1.33333333333333
2,1,8,7,3394,-0.295,0.366359447004608
2,1,7,7,3124,0.158,0.769475357710652
2,1,7,7,3124,-0.066,0.0136533803127065
2,1,2,7,2400,0.507,2.43619489559165
2,1,2,7,2400,0.527,0.285086112128985
2,1,1,7,2433,-0.545,1.22602739726027
2,1,1,7,2433,-0.415,-0.0374966992342223
2,1,6,6,2561,-0.425,0.015264465743699
2,1,5,6,2332,-0.122,1.36832061068702
2,1,5,6,2332,-0.27,3.17567567567568
2,1,10,5,3578,0.296,0.160102508767197
2,1,10,5,3578,0.43,2.00442477876106
2,1,9,5,3225,-0.594,0.17725258493353
2,1,4,5,1789,0.805,2.93303571428571
2,1,3,5,1649,-0.443,3.12107623318386
2,1,3,5,1649,-0.288,1.0311986863711
2,1,8,4,2683,-0.557,-0.37125748502994
2,1,7,4,2332,-0.361,2.36724565756824
2,1,7,4,2332,-0.325,2.6530612244898
2,1,2,4,1200,-0.202,3.31168831168831
2,1,1,4,1265,-0.275,1.33141762452107
2,1,1,4,1265,-0.548,5.05423728813559
2,1,6,3,1789,-0.575,2.66666666666667
2,1,6,3,1789,-0.308,1.85766423357664
2,1,5,3,1442,-0.005,5.58413461538462
2,1,5,3,1442,0.409,1.58064516129032
2,1,9,2,2828,-0.327,3.13339222614841
2,1,4,2,894,0.178,7.26056338028169
6,10,1,10,2000,0.233,0.914399469143995
6,10,7,8,894,0.112,-0.321498159774843
6,10,7,8,894,0.309,0.68092406221409
6,10,8,8,1131,0.47,1.45305164319249
6,10,5,7,1265,0.047,0.632675930076199
6,10,5,7,1265,0.011,0.139003294892916
6,10,6,7,1200,0.013,0.956777251184834
6,10,6,7,1200,0.193,0.702569832402235
6,10,10,6,2263,-0.061,0.126137303556658
6,10,10,6,2263,-0.061,-1.82304526748971
6,10,3,6,2000,0.051,-0.33546218487395
6,10,4,6,1789,0.002,0.58899494665918
6,10,4,6,1789,-0.002,0.91681455190772
6,10,4,6,1789,-0.076,1.10729253981559
6,10,7,5,2040,0.092,0.328457079768148
6,10,8,5,2154,0.109,0.917992926613616
6,10,1,5,2828,-0.02,-0.339411861343848
6,10,2,5,2561,0.096,0.70627802690583
6,10,5,4,2433,-0.053,0.801081081081081
6,10,5,4,2433,0.143,-0.24802110817942
6,10,6,4,2400,-0.237,-0.318278266141255
6,10,6,4,2400,-0.214,0.402264150943396
6,10,9,3,3046,-0.132,1.05595267438994
6,10,9,3,3046,-0.131,0.199594544784372
6,10,3,3,3046,0.355,-0.265354162208431
6,10,3,3,3046,0.221,-0.762858192505511
6,10,4,3,2912,-0.071,-1.31121058777735
6,10,4,3,2912,-0.058,1.50169779286927
6,10,8,2,3298,0.146,-0.363511282333517
6,10,1,2,3774,0.297,0.656948493683188
6,10,1,2,3774,0.294,0.447323559495397
6,10,1,2,3774,0.274,-0.0303186022610483
6,10,2,2,3578,-0.044,0.245422752520058
6,10,4,1,3688,0.438,-0.0584469802393543
6,10,5,1,3622,-0.211,0.320348837209302
6,10,3,10,1200,-0.158,1.24018337651983
6,10,2,10,1600,0.418,1.40135669869983
6,10,8,7,1442,0.307,0.626945525291829
6,10,8,7,1442,0.417,-0.808402860548272
6,10,7,7,1265,0.196,-0.333979077876792
6,10,7,7,1265,0.371,0.749704316972206
6,10,2,7,2000,0.049,1.45443196004994
6,10,2,7,2000,0.094,0.662387161484453
6,10,1,7,2332,0.311,1.74127659574468
6,10,1,7,2332,0.127,0.0124382076223888
6,10,6,6,1600,-0.081,-0.109818679438933
6,10,6,6,1600,-0.071,0.177968062948392
6,10,6,6,1600,-0.08,-0.825734157650696
6,10,5,6,1649,0.058,-1.29148694665153
6,10,5,6,1649,0.109,0.875
6,10,10,5,2561,0.173,-0.137989366843886
6,10,9,5,2332,0.129,1.05476556495004
6,10,4,5,2154,0.074,0.421867950067679
6,10,3,5,2332,0.303,0.715979672501412
6,10,3,5,2332,0.439,-0.339423249149203
6,10,8,4,2530,-0.036,0.0923432898611695
6,10,7,4,2433,0.011,0.157054125998225
6,10,7,4,2433,-0.037,0.0453395191902151
